release_year,duration,type_Movie,rating_G,rating_NC-17,rating_NR,rating_PG,rating_PG-13,rating_R,rating_TV-14,rating_TV-G,rating_TV-MA,rating_TV-PG,rating_TV-Y,rating_TV-Y7,rating_TV-Y7-FV,rating_UR,director_en,country_en,listed_in_en
1977,172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1319],[34],"[0, 7, 17]"
2007,134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2530],[34],"[11, 12, 33]"
2009,95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1126],[34],"[12, 33]"
1972,125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[126],[34],"[9, 16, 17]"
1982,121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2626],[34],"[11, 12, 33]"
2019,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1887],[0],"[6, 24]"
2006,151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[116],[34],"[2, 12, 24]"
2003,114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2126],[34],"[12, 21, 26]"
1973,168,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1428],[34],"[9, 12, 16]"
2002,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[949],"[57, 60]",[21]
2000,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[394],[34],"[2, 12, 24]"
1988,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3557],[57],"[1, 20]"
1975,127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[126],[34],"[9, 12, 17]"
2006,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1150],[34],"[12, 26, 31]"
2007,128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2770],[34],"[7, 12, 17]"
2002,133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[972],"[19, 115]",[7]
1978,158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3288],[34],"[0, 7, 16]"
2002,151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1749],[34],"[11, 12, 33]"
1990,163,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2975],[34],"[7, 12, 16]"
1997,161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2472],[34],"[7, 12, 16]"
1979,137,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[126],[34],"[9, 12, 17]"
1995,130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3049],"[19, 115]",[7]
2006,148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2599],[34],"[12, 24]"
2001,124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[15],[57],"[2, 24]"
1976,156,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[646],[34],"[7, 16, 17]"
2019,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1744],[57],[24]
2006,163,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[360],[34],"[2, 12, 33]"
2009,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1209],[34],"[12, 33]"
1960,181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2747],[0],"[7, 12, 16]"
2013,125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2313],[34],"[26, 30]"
1997,133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[394],[34],"[2, 12, 24]"
1981,173,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3338],[34],"[7, 12, 16]"
1982,140,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3181],[34],"[11, 16, 24]"
1980,120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[126],[34],"[9, 16, 17]"
1972,115,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[760],[34],"[2, 30]"
2017,126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2420],[34],"[11, 12, 33]"
2005,137,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[394],[34],"[12, 24, 29]"
1983,138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1188],[34],"[11, 12, 33]"
2004,158,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[394],[34],"[2, 12, 24]"
1982,171,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[646],[34],"[7, 12, 17]"
2018,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[956],[0],"[12, 26, 33]"
2017,96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1127],[34],"[11, 12, 33]"
1974,104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[112],[34],"[11, 16, 24]"
1985,178,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1428],[34],"[9, 12, 16]"
2005,154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[120],[34],"[12, 16, 24]"
1984,114,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1284],[57],"[7, 13]"
2010,136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1822],[34],"[11, 12, 33]"
1982,118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1479],[34],"[11, 12, 33]"
1983,137,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1000],[34],"[2, 12, 33]"
1964,228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1428],[34],"[9, 12, 16]"
1982,153,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3023],[34],"[13, 16, 24]"
1990,168,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2126],[34],"[7, 12, 16]"
1977,123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[112],[34],"[11, 12, 33]"
2018,121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[701],[34],"[12, 33]"
1979,161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1685],[34],"[0, 7, 13]"
1999,128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3280],"[19, 115]",[7]
1997,119,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1673],"[19, 115]",[7]
2007,130,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1209],[34],"[11, 12, 33]"
1985,134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1267],[34],"[11, 16, 24]"
2017,105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2641],"[21, 133]","[11, 12, 33]"
2018,130,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1890],[34],"[12, 16, 24]"
2018,113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[832],[34],"[12, 26, 33]"
2014,131,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2592],[34],"[12, 16, 24]"
1991,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2688],[19],[22]
2015,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[0],[23]
1992,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[388],[19],[22]
1993,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[388],[19],[22]
1989,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[1450, 2535]",[57],[22]
2013,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1489],[0],[22]
2008,58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[19],[22]
2016,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1124],[161],"[12, 23, 29]"
1987,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2598],[57],[22]
1991,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2598],[57],[22]
1991,71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2598],[0],[22]
2016,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[57],[23]
2018,108,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[70],"[1, 12, 24]"
2018,125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1456],[0],[34]
2018,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1115],[57],[23]
2018,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2173],[153],"[7, 8, 12]"
1990,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2128],[57],[22]
1991,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[57],[22]
2011,146,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2319],[19],"[5, 34]"
2008,127,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2319],[19],"[5, 34]"
2012,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[758],[57],[22]
2011,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2998],[57],[22]
2017,85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2331],[21],[23]
2017,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[463, 2279]",[57],"[6, 23]"
2014,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[763, 2205]",[27],"[12, 23]"
2016,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[588],[0],"[12, 23]"
2017,82,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2861],[57],"[12, 24]"
2017,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1813],"[17, 115]",[21]
2012,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[2499, 2803]",[150],"[12, 23]"
2010,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1147],"[115, 153]","[12, 23]"
2017,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[482],[19],[25]
2016,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2449],[57],"[26, 33]"
2016,97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1562],[161],"[11, 12, 33]"
2018,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2648],[57],[23]
2015,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3428],[57],"[11, 33]"
2016,86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1834],"[19, 115]","[11, 21, 26]"
2016,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[543],[21],"[6, 12, 24]"
2019,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1383],[111],"[12, 24]"
2019,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3272],[57],[22]
2016,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1441],[19],"[7, 17]"
2019,108,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2693],[57],"[16, 25]"
2018,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2984],[57],"[7, 11]"
2015,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[35],"[27, 137]","[12, 33]"
2012,84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2290],[161],"[11, 12, 33]"
2012,116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[209],[57],[33]
2010,112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[2163, 2778]",[57],"[21, 26]"
2017,105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1015],[27],"[7, 16, 17]"
2013,130,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[3213],[57],"[17, 25, 29]"
2019,120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1994],[0],"[12, 33]"
2018,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2465],"[2, 35, 87]","[12, 33]"
2017,97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1481],"[132, 165]","[12, 23, 29]"
2012,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[189],[34],"[7, 16, 17]"
2016,122,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2030],[19],"[12, 23, 29]"
2012,116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[34],"[2, 12, 33]"
2018,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3356],[111],"[12, 23]"
2018,96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3318],[103],"[12, 26, 33]"
2016,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[175, 1350]",[82],"[12, 23]"
2015,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2411],[24],"[12, 33]"
2013,102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3519],[59],"[7, 12, 17]"
2018,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1538],"[12, 129, 152]","[12, 23]"
2019,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[3187],"[37, 57, 138]","[17, 25]"
2018,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3322],[0],"[12, 24]"
2018,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1634],[21],"[28, 33]"
2017,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2987],[82],"[25, 29]"
2012,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1447],[19],[7]
2019,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[695],[31],"[11, 12, 33]"
2014,110,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2335],"[57, 60]","[7, 14, 28]"
2016,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1980],"[27, 32]","[12, 33]"
2017,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3308],[57],"[11, 24]"
2017,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[758],[57],[22]
2017,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[160, 1002]",[19],[23]
2015,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[800],[57],[32]
2019,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1921],[57],"[1, 7, 28]"
2017,91,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[3372, 3502]",[153],"[2, 3]"
2019,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1482],[57],"[17, 25]"
2019,103,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2897],"[115, 150]","[7, 16]"
2017,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[788, 2544]","[27, 138]","[7, 12, 17]"
2019,83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[963],[57],"[21, 26, 28]"
2018,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[96, 2025]",[57],"[7, 28]"
2015,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2949],"[22, 60, 80, 140]","[26, 33]"
2017,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[511],[57],[23]
2013,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[138, 448]","[19, 115, 133]","[12, 23]"
2019,117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3189],[161],"[12, 24, 29]"
2019,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[57],[57],"[17, 25]"
2017,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1414],"[21, 115]","[11, 24]"
2017,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[223],[57],"[11, 21, 26]"
2016,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[767],[161],"[12, 33]"
2016,62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[114, 1965]",[57],"[5, 34]"
2016,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2519],[57],[23]
2019,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1517],[57],[10]
2018,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3608],[19],[7]
2016,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2500],[57],[33]
2017,118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1609],[57],"[7, 28]"
2004,141,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2024],[34],"[12, 23]"
2019,86,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1259],[22],"[6, 25]"
2017,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[606],[24],"[12, 24]"
2018,105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[316],"[27, 137]","[12, 16, 24]"
2018,124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2607],[57],"[26, 28, 33]"
2018,105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2125],"[115, 157]",[23]
2018,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1383],[111],"[12, 24]"
2018,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2433],[57],"[26, 33]"
2017,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[911],[12],"[2, 12, 33]"
2016,92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1545],[57],[23]
2015,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1034],[0],[32]
2015,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1034],[0],[32]
2014,113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3483],[24],"[2, 12, 33]"
2018,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[926],[0],"[29, 30]"
2015,141,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[590],[24],"[2, 12, 33]"
2015,107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3483],[0],"[12, 33]"
2019,126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3305],"[2, 19, 112, 115]",[33]
2018,95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1265],[19],[19]
2011,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2091],[39],"[12, 21]"
2018,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2867],[153],[32]
2012,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1654],[39],"[7, 12]"
2015,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3286],[39],"[26, 30]"
2014,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2104],[39],"[12, 26, 33]"
2017,84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[831, 901]",[21],"[17, 25]"
2016,103,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[827],"[115, 161]",[23]
2016,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[1137],"[8, 27, 138]",[32]
2015,115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2174],[12],"[1, 7, 12]"
2016,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1773],[57],[22]
2003,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[748],"[57, 118]","[17, 25]"
2013,78,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[2502],"[57, 112]","[17, 25]"
2013,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[2497],"[27, 137]",[25]
2010,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[2497],"[22, 37, 69]",[25]
2018,155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3010],[107],"[7, 12, 17]"
2015,119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1071],"[37, 97, 106, 132, 140]","[2, 12, 24]"
2017,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2823],[34],"[2, 12, 24]"
2017,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1180],"[115, 153]","[11, 21]"
2016,112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1119],"[21, 115]",[23]
2016,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[944],[57],"[11, 33]"
2016,88,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3332],[57],"[1, 11, 24]"
2019,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1515],"[45, 57]","[12, 23]"
2018,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[768],[34],"[11, 12, 33]"
2017,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2045],[57],[18]
2017,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2415],[19],[22]
2016,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[670],[150],"[14, 16, 24]"
2017,85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2045],[57],"[2, 24]"
2016,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2587],[57],"[11, 33]"
2016,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2611],[57],[24]
2014,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[57],[32]
2017,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1796],[21],"[7, 28]"
2017,97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2636],[57],"[2, 33]"
2015,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2985],[57],[22]
1988,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[1217, 2815]",[57],[32]
2019,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3151],[57],[22]
2018,85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3264],[34],"[12, 26, 33]"
2018,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[1887],[57],"[17, 25]"
2014,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3569],"[17, 60, 115]",[7]
2015,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[3407],[21],[25]
2014,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[864, 1532]","[57, 60]","[17, 25]"
2010,119,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[793],[57],"[2, 33]"
2018,136,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[753, 1140, 1455, 2105, 2265, 2299, 2736, 2791, 2888, 3046, 3097]",[74],"[11, 16, 24]"
2015,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3208],"[19, 40, 115, 137, 138, 163]","[12, 15, 33]"
2017,101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2014],[57],[23]
2018,137,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3425],[34],"[12, 16, 24]"
2014,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[626, 1647]",[57],"[17, 25]"
2014,112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1255],[57],"[26, 33]"
2014,112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2903],"[21, 37, 40, 115]","[16, 24]"
2011,107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1660],"[57, 140]","[2, 33]"
2018,153,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2579],[57],[34]
2014,123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2527],"[19, 115, 138]","[2, 33]"
2017,129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2916],"[76, 149]","[7, 12]"
2016,105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[653],[57],[33]
2016,88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1825],[57],[23]
2016,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1154],[57],[33]
2016,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1208],[57],[23]
2016,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1492],"[21, 115]",[33]
2015,134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1316],[34],"[12, 16, 24]"
2001,185,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[494],[34],"[12, 16, 24]"
2015,174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3292],[34],"[12, 16, 24]"
2006,169,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[494],[34],"[7, 12]"
2011,148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[494],"[34, 40]","[7, 12, 29]"
2013,135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[500],[0],"[7, 16, 17]"
2011,135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2416],[34],"[26, 30]"
2019,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[156],[0],"[12, 17, 25]"
2007,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2728],[34],"[12, 16, 24]"
2017,81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1250],"[57, 71]","[6, 12, 23]"
2017,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3535],[24],"[2, 12, 24]"
2010,135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3558],[34],"[12, 26, 33]"
2004,185,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[494],[34],"[7, 12, 16]"
2009,156,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3292],[34],"[2, 12, 33]"
2017,104,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3500],[15],"[12, 16, 24]"
2008,139,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2664],[34],"[12, 29, 33]"
1998,77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[243, 1351, 1675]",[57],[25]
2012,140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2728],[34],"[12, 26, 33]"
2001,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[2352],[0],"[17, 25]"
2018,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2914],[0],"[12, 23, 29]"
2011,154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3292],[34],"[12, 16, 24]"
2018,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3587],[57],"[25, 28]"
2017,84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2347],[135],"[2, 30]"
2018,78,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[0],"[23, 29]"
2018,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2319],[0],"[23, 29]"
2018,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[0],[0],"[23, 29]"
2018,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2319],[0],"[23, 29]"
2017,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1873],[103],"[12, 23]"
2015,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2354],[19],[24]
2018,145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[906],[34],"[12, 26, 33]"
2008,143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2135],[34],"[12, 21, 26]"
2015,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3186],[57],[10]
2016,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1800],[57],"[11, 24]"
2015,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1231],[34],"[12, 15, 23]"
2017,105,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[883],[57],"[2, 12, 33]"
